     (m),     (m),   (hPa),    (°C),     (%),(ug/m^3),(ug/m^3),(ug/m^3),   (m/s),     (°),     (K),    (°C),  (g/kg),  (g/kg),     (K),     (K),   (ppb),   (ppm),   (ppb),   (ppb),   (ppm),   (ppb),   (ppm)
  1252.5,  1300.5,  874.85,   15.17,   87.81,      12,      13,      13,   10.71,  192.64,  299.56,   13.16,   10.76,   10.87,  290.21,  301.53,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1257.5,  1305.5,  874.43,   15.16,   87.66,      12,      13,      13,   10.72,  192.73,  299.59,   13.12,   10.73,   10.85,  290.20,  301.55,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1262.5,  1310.5,  873.90,   15.15,   87.51,      12,      13,      13,   10.71,  192.86,  299.63,   13.08,   10.71,   10.83,  290.18,  301.58,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1267.5,  1315.5,  873.42,   15.14,   87.40,      12,      13,      13,   10.70,  192.95,  299.66,   13.06,   10.70,   10.82,  290.17,  301.62,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1272.5,  1320.5,  872.93,   15.13,   87.30,      12,      13,      13,   10.69,  193.05,  299.70,   13.03,   10.69,   10.80,  290.16,  301.66,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1277.5,  1325.5,  872.46,   15.12,   87.19,      12,      13,      13,   10.68,  193.15,  299.74,   13.00,   10.67,   10.79,  290.14,  301.69,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1282.5,  1330.5,  871.85,   15.10,   87.03,      12,      13,      13,   10.66,  193.27,  299.78,   12.95,   10.65,   10.76,  290.12,  301.72,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1287.5,  1335.5,  871.27,   15.08,   86.88,      12,      13,      13,   10.63,  193.39,  299.81,   12.91,   10.62,   10.74,  290.09,  301.76,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1292.5,  1340.5,  870.72,   15.05,   86.72,      12,      13,      13,   10.63,  193.44,  299.84,   12.86,   10.59,   10.71,  290.07,  301.78,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1297.5,  1345.5,  870.18,   15.03,   86.57,      12,      13,      13,   10.64,  193.49,  299.87,   12.81,   10.57,   10.68,  290.04,  301.80,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1302.5,  1350.5,  869.79,   15.01,   86.48,      12,      13,      14,   10.63,  193.69,  299.89,   12.77,   10.55,   10.66,  290.02,  301.82,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1307.5,  1355.5,  869.21,   14.98,   86.34,      13,      14,      15,   10.62,  193.98,  299.92,   12.72,   10.52,   10.63,  289.98,  301.84,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1312.5,  1360.5,  868.70,   14.95,   86.20,      13,      14,      14,   10.65,  194.62,  299.93,   12.66,   10.48,   10.59,  289.94,  301.85,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1317.5,  1365.5,  868.32,   14.93,   86.12,      13,      14,      14,   10.65,  194.78,  299.95,   12.62,   10.46,   10.57,  289.91,  301.86,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1322.5,  1370.5,  867.73,   14.89,   86.00,      13,      14,      14,   10.63,  195.25,  299.97,   12.57,   10.43,   10.54,  289.87,  301.87,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1327.5,  1375.5,  867.18,   14.85,   85.89,      12,      13,      13,   10.64,  195.60,  299.98,   12.51,   10.40,   10.51,  289.82,  301.88,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1332.5,  1380.5,  866.62,   14.81,   85.78,      10,      11,      11,   10.66,  195.65,  299.99,   12.45,   10.36,   10.47,  289.78,  301.89,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1337.5,  1385.5,  866.07,   14.76,   85.68,       8,      10,      10,   10.66,  195.69,  300.00,   12.39,   10.33,   10.44,  289.73,  301.89,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1342.5,  1390.5,  865.69,   14.74,   85.62,       8,      10,      10,   10.66,  195.72,  300.01,   12.35,   10.31,   10.41,  289.70,  301.90,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1347.5,  1395.5,  865.13,   14.69,   85.53,       7,       9,       9,   10.66,  195.76,  300.02,   12.29,   10.27,   10.38,  289.65,  301.90,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1352.5,  1400.5,  864.57,   14.65,   85.44,       6,       8,       8,   10.66,  195.81,  300.03,   12.23,   10.24,   10.35,  289.60,  301.90,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1357.5,  1405.5,  864.19,   14.62,   85.39,       5,       7,       7,   10.66,  195.84,  300.04,   12.19,   10.22,   10.32,  289.56,  301.91,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1362.5,  1410.5,  863.59,   14.58,   85.31,       4,       6,       6,   10.69,  195.96,  300.05,   12.14,   10.19,   10.29,  289.52,  301.92,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1367.5,  1415.5,  862.91,   14.54,   85.23,       4,       6,       6,   10.71,  196.08,  300.08,   12.08,   10.16,   10.26,  289.47,  301.94,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1372.5,  1420.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1377.5,  1425.5,  862.09,   14.49,   85.15,       3,       4,       4,   10.80,  196.19,  300.11,   12.03,   10.13,   10.24,  289.42,  301.97,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1382.5,  1430.5,  861.47,   14.45,   85.08,       3,       5,       5,   10.80,  196.43,  300.13,   11.98,   10.11,   10.21,  289.38,  301.98,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1387.5,  1435.5,  861.05,   14.41,   85.01,       3,       5,       5,   10.79,  196.69,  300.13,   11.92,   10.08,   10.18,  289.33,  301.98,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1392.5,  1440.5,  860.64,   14.38,   84.94,       3,       5,       5,   10.77,  197.01,  300.14,   11.87,   10.05,   10.15,  289.29,  301.98,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1397.5,  1445.5,  859.96,   14.34,   84.87,       4,       5,       5,   10.79,  197.22,  300.17,   11.83,   10.02,   10.12,  289.25,  302.00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1402.5,  1450.5,  859.61,   14.30,   84.81,       4,       5,       5,   10.82,  197.19,  300.16,   11.78,   10.00,   10.10,  289.20,  301.99,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1407.5,  1455.5,  859.20,   14.28,   84.76,       4,       5,       5,   10.84,  197.23,  300.18,   11.75,    9.98,   10.08,  289.18,  302.00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1412.5,  1460.5,  858.70,   14.25,   84.72,       4,       5,       5,   10.85,  197.27,  300.20,   11.72,    9.97,   10.07,  289.15,  302.03,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1417.5,  1465.5,  858.20,   14.23,   84.68,       4,       5,       5,   10.86,  197.31,  300.23,   11.69,    9.95,   10.05,  289.13,  302.05,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1422.5,  1470.5,  857.52,   14.20,   84.63,       4,       5,       5,   10.87,  197.38,  300.26,   11.64,    9.93,   10.03,  289.09,  302.08,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1427.5,  1475.5,  856.93,   14.16,   84.58,       3,       4,       4,   10.86,  197.46,  300.29,   11.60,    9.91,   10.01,  289.05,  302.10,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1432.5,  1480.5,  856.55,   14.14,   84.55,       3,       3,       3,   10.86,  197.52,  300.30,   11.58,    9.90,   10.00,  289.03,  302.11,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1437.5,  1485.5,  856.00,   14.11,   84.51,       3,       3,       3,   10.84,  197.65,  300.32,   11.54,    9.88,    9.98,  288.99,  302.13,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1442.5,  1490.5,  855.44,   14.08,   84.47,       4,       4,       4,   10.83,  197.78,  300.34,   11.50,    9.86,    9.96,  288.95,  302.15,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1447.5,  1495.5,  855.08,   14.05,   84.45,       4,       4,       4,   10.81,  197.86,  300.36,   11.47,    9.85,    9.94,  288.93,  302.16,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1452.5,  1500.5,  854.52,   14.02,   84.43,       4,       5,       5,   10.80,  197.99,  300.38,   11.43,    9.83,    9.93,  288.89,  302.18,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1457.5,  1505.5,  853.95,   13.99,   84.41,       4,       5,       5,   10.78,  198.29,  300.40,   11.40,    9.81,    9.91,  288.85,  302.20,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1462.5,  1510.5,  853.57,   13.96,   84.41,       3,       4,       4,   10.78,  198.54,  300.41,   11.37,    9.80,    9.90,  288.83,  302.21,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1467.5,  1515.5,  853.03,   13.93,   84.40,       3,       4,       4,   10.71,  199.28,  300.43,   11.34,    9.78,    9.88,  288.79,  302.22,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1472.5,  1520.5,  852.46,   13.89,   84.40,       3,       5,       5,   10.60,  200.02,  300.45,   11.31,    9.77,    9.87,  288.75,  302.24,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1477.5,  1525.5,  851.89,   13.86,   84.40,       3,       5,       5,   10.58,  200.20,  300.47,   11.27,    9.75,    9.85,  288.72,  302.26,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1482.5,  1530.5,  851.35,   13.83,   84.42,       2,       4,       4,   10.61,  200.17,  300.49,   11.24,    9.74,    9.84,  288.68,  302.28,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1487.5,  1535.5,  850.96,   13.80,   84.42,       2,       4,       4,   10.62,  200.24,  300.51,   11.22,    9.73,    9.83,  288.66,  302.29,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1492.5,  1540.5,  850.58,   13.78,   84.44,       2,       4,       4,   10.60,  200.17,  300.52,   11.20,    9.72,    9.82,  288.63,  302.30,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1497.5,  1545.5,  850.01,   13.74,   84.46,       3,       5,       5,   10.57,  200.08,  300.54,   11.17,    9.71,    9.81,  288.59,  302.32,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1502.5,  1550.5,  849.47,   13.71,   84.48,       4,       5,       5,   10.42,  200.43,  300.56,   11.14,    9.70,    9.79,  288.56,  302.34,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1507.5,  1555.5,  848.93,   13.68,   84.51,       3,       4,       4,   10.41,  200.37,  300.58,   11.11,    9.69,    9.78,  288.52,  302.36,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1512.5,  1560.5,  848.28,   13.64,   84.54,       3,       4,       4,   10.39,  200.31,  300.61,   11.08,    9.67,    9.77,  288.49,  302.39,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1517.5,  1565.5,  847.73,   13.62,   84.56,       3,       3,       3,   10.38,  200.26,  300.64,   11.07,    9.67,    9.76,  288.46,  302.42,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1522.5,  1570.5,  847.43,   13.60,   84.58,       3,       4,       4,   10.38,  200.01,  300.65,   11.05,    9.66,    9.76,  288.44,  302.42,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1527.5,  1575.5,  847.13,   13.58,   84.60,       3,       4,       4,   10.38,  199.77,  300.66,   11.03,    9.65,    9.75,  288.41,  302.43,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1532.5,  1580.5,  846.47,   13.54,   84.63,       3,       3,       3,   10.37,  198.94,  300.69,   11.00,    9.64,    9.74,  288.38,  302.46,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1537.5,  1585.5,  846.02,   13.51,   84.65,       3,       3,       3,   10.37,  198.24,  300.70,   10.98,    9.63,    9.72,  288.35,  302.47,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1542.5,  1590.5,  845.36,   13.48,   84.68,       3,       3,       3,   10.33,  197.89,  300.74,   10.95,    9.62,    9.72,  288.31,  302.50,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1547.5,  1595.5,  844.94,   13.45,   84.70,       2,       2,       2,   10.30,  197.67,  300.75,   10.92,    9.61,    9.70,  288.28,  302.51,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1552.5,  1600.5,  844.41,   13.43,   84.71,       2,       2,       2,   10.30,  197.30,  300.78,   10.91,    9.60,    9.70,  288.26,  302.54,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1557.5,  1605.5,  843.96,   13.40,   84.73,       3,       3,       4,   10.28,  197.24,  300.79,   10.88,    9.59,    9.68,  288.22,  302.55,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1562.5,  1610.5,  843.31,   13.37,   84.75,       2,       2,       3,   10.28,  197.26,  300.83,   10.85,    9.58,    9.67,  288.19,  302.59,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1567.5,  1615.5,  842.85,   13.34,   84.76,       1,       2,       2,   10.22,  197.32,  300.84,   10.82,    9.57,    9.66,  288.16,  302.60,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1572.5,  1620.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1577.5,  1625.5,  842.14,   13.31,   84.77,       1,       2,       2,   10.14,  197.15,  300.89,   10.80,    9.56,    9.65,  288.13,  302.64,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1582.5,  1630.5,  841.49,   13.28,   84.77,       1,       2,       2,   10.11,  197.17,  300.92,   10.77,    9.55,    9.64,  288.10,  302.68,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1587.5,  1635.5,  840.96,   13.25,   84.77,       2,       3,       3,   10.08,  197.19,  300.95,   10.74,    9.54,    9.63,  288.07,  302.70,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1592.5,  1640.5,  840.42,   13.23,   84.76,       2,       3,       3,   10.06,  197.20,  300.97,   10.72,    9.53,    9.62,  288.04,  302.72,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1597.5,  1645.5,  839.87,   13.20,   84.75,       2,       3,       3,   10.06,  197.21,  301.00,   10.69,    9.52,    9.61,  288.01,  302.75,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1602.5,  1650.5,  839.51,   13.18,   84.74,       2,       2,       3,   10.06,  197.22,  301.02,   10.67,    9.51,    9.60,  287.99,  302.77,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1607.5,  1655.5,  838.96,   13.16,   84.72,       2,       2,       3,   10.07,  197.23,  301.06,   10.64,    9.50,    9.59,  287.97,  302.80,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1612.5,  1660.5,  838.40,   13.14,   84.69,       2,       2,       3,   10.07,  197.24,  301.09,   10.62,    9.49,    9.58,  287.95,  302.83,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1617.5,  1665.5,  838.00,   13.12,   84.66,       2,       2,       3,   10.07,  197.35,  301.12,   10.60,    9.48,    9.57,  287.93,  302.86,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1622.5,  1670.5,  837.46,   13.11,   84.62,       2,       2,       2,   10.08,  197.62,  301.15,   10.57,    9.47,    9.56,  287.91,  302.89,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1627.5,  1675.5,  836.95,   13.09,   84.57,       1,       1,       1,   10.05,  197.96,  301.19,   10.55,    9.46,    9.55,  287.89,  302.92,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1632.5,  1680.5,  836.58,   13.08,   84.53,       1,       1,       1,   10.01,  198.15,  301.21,   10.53,    9.45,    9.54,  287.88,  302.95,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1637.5,  1685.5,  836.11,   13.07,   84.48,       1,       1,       1,    9.99,  198.96,  301.25,   10.51,    9.45,    9.54,  287.87,  302.99,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1642.5,  1690.5,  835.49,   13.06,   84.43,       1,       1,       1,    9.98,  199.47,  301.31,   10.49,    9.44,    9.53,  287.86,  303.04,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1647.5,  1695.5,  835.03,   13.05,   84.38,       1,       1,       1,    9.96,  199.51,  301.35,   10.48,    9.44,    9.53,  287.85,  303.08,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1652.5,  1700.5,  834.51,   13.04,   84.29,       2,       2,       2,    9.93,  199.58,  301.39,   10.45,    9.43,    9.52,  287.84,  303.12,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1657.5,  1705.5,  834.01,   13.03,   84.16,       2,       2,       2,    9.85,  200.08,  301.43,   10.41,    9.41,    9.50,  287.82,  303.16,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1662.5,  1710.5,  833.32,   13.02,   84.06,       3,       3,       3,    9.76,  201.00,  301.49,   10.39,    9.40,    9.49,  287.81,  303.22,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1667.5,  1715.5,  832.93,   13.01,   83.95,       3,       3,       3,    9.69,  201.58,  301.52,   10.36,    9.39,    9.48,  287.80,  303.25,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1672.5,  1720.5,  832.52,   13.00,   83.84,       3,       3,       3,    9.63,  201.96,  301.55,   10.33,    9.38,    9.46,  287.79,  303.28,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1677.5,  1725.5,  832.14,   13.00,   83.76,       4,       4,       4,    9.59,  202.15,  301.59,   10.31,    9.37,    9.46,  287.78,  303.31,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1682.5,  1730.5,  831.59,   12.99,   83.65,       4,       4,       4,    9.52,  202.41,  301.63,   10.28,    9.36,    9.44,  287.77,  303.35,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1687.5,  1735.5,  831.08,   12.97,   83.54,       3,       3,       3,    9.45,  202.61,  301.67,   10.25,    9.34,    9.43,  287.75,  303.39,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1692.5,  1740.5,  830.63,   12.96,   83.47,       3,       3,       3,    9.40,  202.75,  301.71,   10.23,    9.33,    9.42,  287.74,  303.43,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1697.5,  1745.5,  830.01,   12.95,   83.40,       3,       3,       3,    9.21,  202.88,  301.76,   10.21,    9.33,    9.41,  287.73,  303.48,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1702.5,  1750.5,  829.54,   12.94,   83.34,       3,       3,       3,    9.17,  203.01,  301.80,   10.18,    9.32,    9.40,  287.72,  303.51,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1707.5,  1755.5,  829.01,   12.92,   83.25,       2,       3,       3,    9.09,  203.22,  301.83,   10.14,    9.30,    9.39,  287.69,  303.54,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1712.5,  1760.5,  828.46,   12.89,   83.18,       2,       3,       3,    8.99,  203.24,  301.86,   10.11,    9.28,    9.37,  287.66,  303.57,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1717.5,  1765.5,  828.08,   12.87,   83.13,       2,       2,       2,    8.90,  203.19,  301.88,   10.08,    9.27,    9.36,  287.64,  303.59,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1722.5,  1770.5,  827.53,   12.84,   83.07,       2,       3,       3,    8.73,  203.11,  301.90,   10.04,    9.25,    9.34,  287.61,  303.61,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1727.5,  1775.5,  826.98,   12.81,   83.03,       3,       4,       4,    8.61,  203.10,  301.93,   10.00,    9.23,    9.32,  287.57,  303.63,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1732.5,  1780.5,  826.60,   12.78,   83.00,       3,       4,       4,    8.59,  203.11,  301.94,    9.97,    9.22,    9.30,  287.54,  303.64,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1737.5,  1785.5,  826.22,   12.76,   82.98,       3,       3,       3,    8.57,  203.12,  301.95,    9.94,    9.20,    9.29,  287.51,  303.65,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1742.5,  1790.5,  825.67,   12.72,   82.97,       3,       3,       3,    8.54,  203.14,  301.97,    9.90,    9.18,    9.27,  287.47,  303.66,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1747.5,  1795.5,  825.12,   12.67,   82.96,       2,       2,       2,    8.42,  202.92,  301.98,    9.85,    9.16,    9.25,  287.42,  303.66,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1752.5,  1800.5,  824.71,   12.64,   82.96,       2,       2,       2,    8.40,  202.89,  301.99,    9.82,    9.15,    9.23,  287.39,  303.67,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1757.5,  1805.5,  824.27,   12.61,   82.97,       2,       2,       2,    8.38,  202.87,  302.00,    9.79,    9.13,    9.22,  287.35,  303.68,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1762.5,  1810.5,  823.83,   12.58,   82.98,       1,       2,       2,    8.36,  202.84,  302.01,    9.76,    9.12,    9.20,  287.32,  303.69,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1767.5,  1815.5,  823.18,   12.53,   83.01,       1,       2,       2,    8.33,  202.80,  302.03,    9.72,    9.10,    9.18,  287.26,  303.70,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1772.5,  1820.5,  822.58,   12.48,   83.04,       1,       2,       2,    8.33,  202.68,  302.04,    9.68,    9.08,    9.16,  287.21,  303.71,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1777.5,  1825.5,  822.21,   12.44,   83.07,       2,       2,       2,    8.33,  202.57,  302.04,    9.65,    9.07,    9.15,  287.17,  303.71,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1782.5,  1830.5,  821.69,   12.39,   83.12,       2,       2,       2,    8.33,  202.42,  302.04,    9.60,    9.05,    9.13,  287.12,  303.70,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1787.5,  1835.5,  821.23,   12.34,   83.17,       2,       2,       2,    8.34,  202.28,  302.03,    9.56,    9.03,    9.11,  287.06,  303.69,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1792.5,  1840.5,  820.78,   12.28,   83.23,       2,       2,       3,    8.34,  202.14,  302.02,    9.52,    9.01,    9.09,  287.00,  303.68,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1797.5,  1845.5,  820.18,   12.21,   83.32,       2,       2,       3,    8.35,  201.96,  302.01,    9.47,    8.98,    9.06,  286.92,  303.66,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1802.5,  1850.5,  819.71,   12.16,   83.39,       2,       2,       3,    8.35,  201.82,  302.00,    9.43,    8.96,    9.04,  286.87,  303.65,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1807.5,  1855.5,  819.36,   12.12,   83.44,       2,       2,       3,    8.36,  201.71,  302.00,    9.40,    8.95,    9.03,  286.83,  303.65,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1812.5,  1860.5,  818.82,   12.07,   83.51,       2,       2,       2,    8.37,  201.53,  302.00,    9.36,    8.93,    9.01,  286.77,  303.64,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1817.5,  1865.5,  818.26,   12.01,   83.58,       2,       2,       2,    8.38,  201.46,  302.00,    9.32,    8.91,    8.99,  286.71,  303.64,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1822.5,  1870.5,  817.89,   11.98,   83.63,       2,       2,       2,    8.38,  201.44,  302.00,    9.29,    8.90,    8.98,  286.68,  303.64,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1827.5,  1875.5,  817.33,   11.93,   83.70,       2,       2,       2,    8.38,  201.41,  302.01,    9.25,    8.88,    8.96,  286.62,  303.64,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1832.5,  1880.5,  816.80,   11.87,   83.77,       1,       1,       2,    8.36,  201.35,  302.01,    9.22,    8.87,    8.95,  286.57,  303.64,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1837.5,  1885.5,  816.42,   11.84,   83.81,       1,       1,       2,    8.34,  201.31,  302.01,    9.19,    8.85,    8.93,  286.53,  303.64,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1842.5,  1890.5,  815.99,   11.81,   83.85,       1,       1,       2,    8.32,  201.39,  302.02,    9.16,    8.84,    8.92,  286.49,  303.65,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1847.5,  1895.5,  815.52,   11.77,   83.89,       1,       1,       2,    8.31,  201.48,  302.03,    9.14,    8.83,    8.91,  286.46,  303.66,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1852.5,  1900.5,  815.05,   11.74,   83.92,       0,       1,       1,    8.29,  201.57,  302.05,    9.11,    8.82,    8.90,  286.42,  303.67,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1857.5,  1905.5,  814.42,   11.69,   83.96,       0,       1,       1,    8.27,  201.69,  302.07,    9.07,    8.81,    8.88,  286.37,  303.69,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1862.5,  1910.5,  813.87,   11.65,   84.00,       0,       1,       1,    8.26,  201.79,  302.07,    9.03,    8.79,    8.87,  286.32,  303.69,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1867.5,  1915.5,  813.50,   11.62,   84.01,       1,       2,       2,    8.25,  201.85,  302.08,    9.00,    8.78,    8.85,  286.29,  303.70,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
