     (m),     (m),   (hPa),    (°C),     (%),(ug/m^3),(ug/m^3),(ug/m^3),   (m/s),     (°),     (K),    (°C),  (g/kg),  (g/kg),     (K),     (K),   (ppb),   (ppm),   (ppb),   (ppb),   (ppm),   (ppb),   (ppm)
     agl,     asl,       P,       T,      RH,     PM1,    PM25,    PM10,      ws,      wd,   theta,      Td,       q,    mixR,      Tv,  thetav,      O3,      CO,     SO2,     NO2,     NH3,     H2S,    TVOC
  1797.5,  1845.5,  819.40,   13.12,   68.59,       5,       6,       7,    5.77,  217.64,  303.05,    7.47,    7.85,    7.92,  287.64,  304.51,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1802.5,  1850.5,  818.87,   13.07,   68.70,       5,       6,       8,    5.76,  217.43,  303.06,    7.45,    7.85,    7.91,  287.59,  304.51,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1807.5,  1855.5,  818.52,   13.04,   68.77,       5,       6,       8,    5.76,  217.30,  303.06,    7.44,    7.84,    7.90,  287.56,  304.51,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1812.5,  1860.5,  817.99,   13.00,   68.87,       5,       7,       9,    5.71,  217.40,  303.07,    7.41,    7.84,    7.90,  287.51,  304.52,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1817.5,  1865.5,  817.46,   12.95,   68.97,       5,       7,       9,    5.72,  217.76,  303.08,    7.39,    7.83,    7.89,  287.47,  304.52,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1822.5,  1870.5,  816.95,   12.91,   69.06,       5,       7,       9,    5.70,  217.08,  303.09,    7.37,    7.82,    7.88,  287.42,  304.53,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1827.5,  1875.5,  816.42,   12.87,   69.15,       5,       7,       9,    5.69,  216.95,  303.10,    7.35,    7.82,    7.88,  287.38,  304.54,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1832.5,  1880.5,  816.07,   12.84,   69.21,       6,       7,       9,    5.68,  216.87,  303.11,    7.33,    7.81,    7.87,  287.35,  304.55,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1837.5,  1885.5,  815.54,   12.80,   69.28,       6,       7,       9,    5.67,  216.74,  303.12,    7.31,    7.81,    7.87,  287.31,  304.56,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1842.5,  1890.5,  815.01,   12.76,   69.36,       6,       7,       9,    5.66,  216.61,  303.14,    7.29,    7.80,    7.86,  287.27,  304.58,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1847.5,  1895.5,  814.67,   12.74,   69.41,       6,       7,       9,    5.66,  216.60,  303.15,    7.28,    7.80,    7.86,  287.25,  304.59,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1852.5,  1900.5,  814.32,   12.71,   69.45,       5,       7,       8,    5.66,  216.58,  303.16,    7.27,    7.79,    7.85,  287.22,  304.60,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1857.5,  1905.5,  813.87,   12.69,   69.50,       5,       7,       8,    5.66,  216.56,  303.18,    7.25,    7.79,    7.85,  287.20,  304.62,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1862.5,  1910.5,  813.18,   12.65,   69.56,       5,       7,       8,    5.61,  215.74,  303.22,    7.23,    7.78,    7.85,  287.16,  304.66,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1867.5,  1915.5,  812.78,   12.62,   69.62,       5,       7,       8,    5.57,  215.19,  303.22,    7.21,    7.78,    7.84,  287.12,  304.66,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1872.5,  1920.5,  812.18,   12.58,   69.68,       5,       7,       7,    5.51,  213.82,  303.25,    7.19,    7.77,    7.83,  287.09,  304.69,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1877.5,  1925.5,  811.75,   12.55,   69.74,       5,       7,       7,    5.48,  212.38,  303.26,    7.17,    7.76,    7.83,  287.05,  304.69,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1882.5,  1930.5,  811.23,   12.52,   69.78,       5,       7,       7,    5.45,  210.93,  303.29,    7.15,    7.76,    7.82,  287.03,  304.73,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1887.5,  1935.5,  810.78,   12.50,   69.82,       5,       7,       7,    5.44,  210.29,  303.31,    7.14,    7.76,    7.82,  287.00,  304.75,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1892.5,  1940.5,  810.26,   12.47,   69.87,       5,       8,       8,    5.43,  209.32,  303.33,    7.12,    7.75,    7.81,  286.97,  304.77,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1897.5,  1945.5,  809.73,   12.43,   69.92,       5,       8,       8,    5.42,  208.33,  303.35,    7.10,    7.75,    7.81,  286.93,  304.78,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1902.5,  1950.5,  809.37,   12.41,   69.96,       6,       8,       9,    5.41,  207.66,  303.37,    7.08,    7.74,    7.80,  286.91,  304.80,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1907.5,  1955.5,  808.84,   12.38,   70.00,       6,       8,       9,    5.39,  206.86,  303.39,    7.06,    7.73,    7.79,  286.87,  304.82,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1912.5,  1960.5,  808.31,   12.34,   70.04,       6,       8,       9,    5.38,  206.49,  303.41,    7.03,    7.73,    7.79,  286.84,  304.84,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1917.5,  1965.5,  807.78,   12.31,   70.08,       5,       8,       8,    5.37,  206.11,  303.43,    7.01,    7.72,    7.78,  286.80,  304.86,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1922.5,  1970.5,  807.26,   12.28,   70.10,       5,       8,       8,    5.36,  205.73,  303.45,    6.99,    7.71,    7.77,  286.77,  304.88,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1927.5,  1975.5,  806.92,   12.26,   70.12,       5,       8,       8,    5.36,  205.47,  303.47,    6.97,    7.71,    7.77,  286.75,  304.90,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1932.5,  1980.5,  806.43,   12.23,   70.13,       5,       8,       8,    5.36,  204.20,  303.49,    6.95,    7.70,    7.76,  286.72,  304.92,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1937.5,  1985.5,  805.90,   12.21,   70.14,       5,       8,       9,    5.36,  203.18,  303.52,    6.93,    7.69,    7.75,  286.70,  304.95,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1942.5,  1990.5,  805.55,   12.19,   70.13,       5,       8,       9,    5.36,  202.51,  303.55,    6.91,    7.69,    7.75,  286.68,  304.97,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1947.5,  1995.5,  805.01,   12.17,   70.12,       6,       9,       9,    5.40,  201.41,  303.58,    6.89,    7.68,    7.74,  286.66,  305.01,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1952.5,  2000.5,  804.49,   12.16,   70.10,       6,       8,       9,    5.50,  199.54,  303.62,    6.87,    7.68,    7.74,  286.64,  305.05,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1957.5,  2005.5,  803.96,   12.15,   70.06,       6,       8,       9,    5.40,  197.16,  303.67,    6.85,    7.67,    7.73,  286.63,  305.09,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1962.5,  2010.5,  803.46,   12.14,   70.01,       6,       8,       9,    5.37,  195.72,  303.72,    6.84,    7.67,    7.73,  286.63,  305.14,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1967.5,  2015.5,  803.00,   12.14,   69.95,       5,       8,       8,    5.36,  194.80,  303.77,    6.82,    7.67,    7.72,  286.62,  305.19,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1972.5,  2020.5,  802.48,   12.15,   69.80,       6,       8,       8,    5.46,  193.91,  303.84,    6.80,    7.66,    7.72,  286.64,  305.26,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1977.5,  2025.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1982.5,  2030.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1987.5,  2035.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1992.5,  2040.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1997.5,  2045.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2002.5,  2050.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2007.5,  2055.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2012.5,  2060.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2017.5,  2065.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2022.5,  2070.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2027.5,  2075.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2032.5,  2080.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2037.5,  2085.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2042.5,  2090.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2047.5,  2095.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2052.5,  2100.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2057.5,  2105.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2062.5,  2110.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2067.5,  2115.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2072.5,  2120.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2077.5,  2125.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2082.5,  2130.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2087.5,  2135.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2092.5,  2140.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2097.5,  2145.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2102.5,  2150.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2107.5,  2155.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2112.5,  2160.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2117.5,  2165.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2122.5,  2170.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2127.5,  2175.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2132.5,  2180.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2137.5,  2185.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2142.5,  2190.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2147.5,  2195.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2152.5,  2200.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2157.5,  2205.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2162.5,  2210.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2167.5,  2215.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2172.5,  2220.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2177.5,  2225.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2182.5,  2230.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2187.5,  2235.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2192.5,  2240.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2197.5,  2245.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2202.5,  2250.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2207.5,  2255.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2212.5,  2260.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2217.5,  2265.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2222.5,  2270.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2227.5,  2275.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2232.5,  2280.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2237.5,  2285.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2242.5,  2290.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2247.5,  2295.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2252.5,  2300.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2257.5,  2305.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2262.5,  2310.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2267.5,  2315.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2272.5,  2320.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2277.5,  2325.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2282.5,  2330.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2287.5,  2335.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2292.5,  2340.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2297.5,  2345.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2302.5,  2350.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2307.5,  2355.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2312.5,  2360.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2317.5,  2365.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2322.5,  2370.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2327.5,  2375.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2332.5,  2380.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2337.5,  2385.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2342.5,  2390.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2347.5,  2395.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2352.5,  2400.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2357.5,  2405.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2362.5,  2410.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2367.5,  2415.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2372.5,  2420.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2377.5,  2425.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2382.5,  2430.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  2387.5,  2435.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
