     (m),     (m),   (hPa),    (°C),     (%),(ug/m^3),(ug/m^3),(ug/m^3),   (m/s),     (°),     (K),    (°C),  (g/kg),  (g/kg),     (K),     (K),   (ppb),   (ppm),   (ppb),   (ppb),   (ppm),   (ppb),   (ppm)
  1252.5,  1300.5,  875.90,   14.12,   78.48,       7,      11,      20,    3.73,   79.66,  298.37,   10.43,    8.97,    9.05,  288.84,  300.00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1257.5,  1305.5,  875.33,   14.12,   78.30,       6,      10,      18,    3.73,   78.97,  298.42,   10.39,    8.96,    9.04,  288.84,  300.05,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1262.5,  1310.5,  874.76,   14.11,   78.14,       5,       9,      16,    3.73,   78.29,  298.47,   10.36,    8.94,    9.02,  288.83,  300.09,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1267.5,  1315.5,  874.27,   14.11,   78.04,       5,       9,      15,    3.73,   77.83,  298.51,   10.33,    8.93,    9.01,  288.82,  300.14,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1272.5,  1320.5,  873.69,   14.10,   77.94,       5,       9,      15,    3.68,   75.70,  298.56,   10.31,    8.92,    9.00,  288.82,  300.19,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1277.5,  1325.5,  873.31,   14.10,   77.81,       6,      10,      16,    3.62,   73.81,  298.60,   10.28,    8.91,    8.99,  288.81,  300.22,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1282.5,  1330.5,  872.78,   14.09,   77.70,       6,      10,      15,    3.59,   72.40,  298.64,   10.25,    8.90,    8.98,  288.80,  300.26,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1287.5,  1335.5,  872.25,   14.09,   77.63,       5,      10,      13,    3.59,   71.63,  298.69,   10.23,    8.89,    8.97,  288.79,  300.31,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1292.5,  1340.5,  871.73,   14.08,   77.57,       5,      10,      12,    3.58,   70.85,  298.73,   10.22,    8.89,    8.97,  288.79,  300.35,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1297.5,  1345.5,  871.21,   14.07,   77.50,       5,      10,      11,    3.55,   69.70,  298.77,   10.20,    8.88,    8.96,  288.78,  300.39,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1302.5,  1350.5,  870.82,   14.06,   77.44,       5,       9,      10,    3.50,   68.57,  298.80,   10.17,    8.87,    8.95,  288.77,  300.42,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1307.5,  1355.5,  870.24,   14.05,   77.42,       5,       9,      10,    3.41,   66.47,  298.85,   10.16,    8.87,    8.95,  288.76,  300.47,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1312.5,  1360.5,  869.66,   14.04,   77.39,       5,       8,       9,    3.40,   65.51,  298.89,   10.15,    8.87,    8.94,  288.74,  300.51,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1317.5,  1365.5,  869.22,   14.03,   77.39,       4,       8,       9,    3.39,   64.55,  298.92,   10.13,    8.86,    8.94,  288.73,  300.54,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1322.5,  1370.5,  868.70,   14.01,   77.40,       4,       7,       8,    3.38,   63.56,  298.96,   10.12,    8.86,    8.94,  288.71,  300.57,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1327.5,  1375.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1332.5,  1380.5,  867.68,   13.99,   77.43,       3,       6,       7,    3.30,   62.14,  299.03,   10.10,    8.86,    8.94,  288.69,  300.65,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1337.5,  1385.5,  867.04,   13.96,   77.49,       3,       5,       6,    3.26,   61.75,  299.07,   10.08,    8.86,    8.93,  288.66,  300.68,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1342.5,  1390.5,  866.61,   13.94,   77.54,       3,       4,       5,    3.24,   61.45,  299.09,   10.07,    8.85,    8.93,  288.64,  300.70,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1347.5,  1395.5,  866.19,   13.92,   77.57,       3,       4,       4,    3.23,   61.25,  299.11,   10.06,    8.85,    8.93,  288.62,  300.73,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1352.5,  1400.5,  865.55,   13.91,   77.61,       2,       3,       3,    3.16,   59.97,  299.16,   10.06,    8.85,    8.93,  288.61,  300.77,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1357.5,  1405.5,  865.07,   13.89,   77.65,       2,       3,       3,    3.13,   59.63,  299.19,   10.05,    8.85,    8.93,  288.59,  300.81,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1362.5,  1410.5,  864.69,   13.87,   77.68,       1,       2,       2,    3.11,   59.29,  299.21,   10.04,    8.85,    8.93,  288.57,  300.83,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1367.5,  1415.5,  864.15,   13.85,   77.73,       1,       2,       2,    3.02,   57.69,  299.24,   10.03,    8.85,    8.93,  288.55,  300.85,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1372.5,  1420.5,  863.56,   13.82,   77.78,       1,       2,       3,    2.92,   54.54,  299.27,   10.01,    8.85,    8.93,  288.52,  300.89,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1377.5,  1425.5,  863.16,   13.81,   77.80,       1,       2,       4,    2.88,   52.55,  299.29,   10.00,    8.84,    8.92,  288.51,  300.91,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1382.5,  1430.5,  862.59,   13.78,   77.84,       1,       2,       4,    2.73,   46.73,  299.32,    9.98,    8.84,    8.92,  288.48,  300.94,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1387.5,  1435.5,  862.01,   13.76,   77.86,       1,       2,       4,    2.71,   41.13,  299.36,    9.96,    8.83,    8.91,  288.45,  300.97,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1392.5,  1440.5,  861.46,   13.73,   77.87,       1,       1,       5,    2.65,   31.63,  299.38,    9.94,    8.83,    8.91,  288.43,  301.00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1397.5,  1445.5,  860.86,   13.71,   77.88,       1,       1,       5,    2.66,   28.98,  299.42,    9.92,    8.82,    8.90,  288.40,  301.03,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1402.5,  1450.5,  860.46,   13.70,   77.87,       2,       2,       6,    2.66,   27.22,  299.44,    9.90,    8.82,    8.89,  288.39,  301.05,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1407.5,  1455.5,  860.05,   13.68,   77.86,       2,       2,       6,    2.67,   25.47,  299.47,    9.89,    8.81,    8.89,  288.37,  301.08,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1412.5,  1460.5,  859.46,   13.66,   77.84,       2,       2,       6,    2.67,   22.41,  299.50,    9.86,    8.80,    8.88,  288.35,  301.11,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1417.5,  1465.5,  858.90,   13.64,   77.81,       3,       3,       6,    2.68,   18.46,  299.54,    9.84,    8.79,    8.87,  288.33,  301.15,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1422.5,  1470.5,  858.53,   13.63,   77.78,       4,       4,       7,    2.70,   15.87,  299.56,    9.82,    8.79,    8.86,  288.31,  301.17,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1427.5,  1475.5,  857.95,   13.61,   77.73,       4,       4,       7,    2.72,   11.96,  299.60,    9.79,    8.78,    8.85,  288.30,  301.21,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1432.5,  1480.5,  857.37,   13.60,   77.67,       4,       4,       7,    2.77,    8.01,  299.65,    9.77,    8.77,    8.85,  288.28,  301.25,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1437.5,  1485.5,  856.98,   13.59,   77.63,       4,       4,       7,    2.80,    5.52,  299.68,    9.75,    8.76,    8.84,  288.27,  301.28,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1442.5,  1490.5,  856.43,   13.58,   77.55,       4,       4,       7,    2.86,    1.53,  299.72,    9.73,    8.75,    8.83,  288.26,  301.32,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1447.5,  1495.5,  855.89,   13.57,   77.47,       3,       4,       6,    2.92,  357.83,  299.77,    9.70,    8.74,    8.82,  288.25,  301.36,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1452.5,  1500.5,  855.52,   13.56,   77.42,       3,       4,       5,    2.96,  355.25,  299.80,    9.69,    8.74,    8.82,  288.24,  301.39,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1457.5,  1505.5,  855.14,   13.56,   77.36,       2,       3,       4,    3.01,  352.82,  299.83,    9.67,    8.73,    8.81,  288.23,  301.43,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1462.5,  1510.5,  854.66,   13.55,   77.30,       2,       3,       3,    3.05,  350.53,  299.87,    9.65,    8.73,    8.81,  288.23,  301.47,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1467.5,  1515.5,  853.94,   13.54,   77.22,       2,       3,       3,    3.21,  344.10,  299.94,    9.63,    8.72,    8.80,  288.22,  301.53,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1472.5,  1520.5,  853.50,   13.54,   77.13,       2,       3,       3,    3.29,  339.39,  299.98,    9.61,    8.71,    8.79,  288.21,  301.57,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1477.5,  1525.5,  852.95,   13.53,   77.08,       2,       2,       2,    3.45,  334.45,  300.03,    9.59,    8.71,    8.79,  288.21,  301.62,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1482.5,  1530.5,  852.47,   13.53,   77.03,       2,       2,       2,    3.48,  333.09,  300.07,    9.58,    8.71,    8.78,  288.20,  301.66,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1487.5,  1535.5,  851.88,   13.52,   76.96,       2,       3,       3,    3.54,  331.16,  300.12,    9.55,    8.70,    8.77,  288.19,  301.71,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1492.5,  1540.5,  851.20,   13.51,   76.89,       2,       3,       3,    3.58,  329.38,  300.17,    9.53,    8.69,    8.77,  288.18,  301.76,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1497.5,  1545.5,  850.70,   13.50,   76.86,       2,       3,       3,    3.61,  328.25,  300.21,    9.52,    8.69,    8.76,  288.17,  301.81,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1502.5,  1550.5,  850.24,   13.49,   76.82,       2,       3,       3,    3.64,  327.16,  300.25,    9.50,    8.68,    8.76,  288.16,  301.84,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1507.5,  1555.5,  849.79,   13.47,   76.78,       2,       3,       3,    3.67,  325.67,  300.28,    9.47,    8.67,    8.75,  288.14,  301.87,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1512.5,  1560.5,  849.40,   13.45,   76.75,       2,       2,       2,    3.71,  324.23,  300.30,    9.45,    8.66,    8.74,  288.12,  301.89,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1517.5,  1565.5,  848.93,   13.43,   76.72,       2,       2,       2,    3.74,  322.87,  300.32,    9.42,    8.65,    8.73,  288.09,  301.91,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1522.5,  1570.5,  848.38,   13.41,   76.71,       2,       2,       2,    3.76,  321.61,  300.35,    9.40,    8.64,    8.72,  288.07,  301.94,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1527.5,  1575.5,  848.00,   13.39,   76.70,       2,       2,       2,    3.78,  320.79,  300.37,    9.38,    8.64,    8.71,  288.05,  301.96,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1532.5,  1580.5,  847.40,   13.36,   76.70,       2,       2,       2,    3.82,  318.89,  300.41,    9.35,    8.63,    8.70,  288.02,  301.99,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1537.5,  1585.5,  846.82,   13.33,   76.70,       1,       1,       1,    3.87,  317.08,  300.43,    9.32,    8.62,    8.69,  287.99,  302.01,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1542.5,  1590.5,  846.45,   13.31,   76.70,       1,       1,       1,    3.90,  316.47,  300.45,    9.31,    8.61,    8.68,  287.97,  302.03,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1547.5,  1595.5,  845.86,   13.28,   76.70,       2,       2,       2,    3.93,  315.58,  300.48,    9.27,    8.60,    8.67,  287.93,  302.05,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1552.5,  1600.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1557.5,  1605.5,  844.89,   13.23,   76.71,       2,       2,       2,    4.01,  313.23,  300.53,    9.23,    8.58,    8.66,  287.88,  302.10,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1562.5,  1610.5,  844.41,   13.20,   76.72,       2,       2,       2,    4.04,  311.96,  300.54,    9.20,    8.57,    8.64,  287.85,  302.11,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1567.5,  1615.5,  843.89,   13.18,   76.73,       1,       1,       1,    4.07,  311.40,  300.57,    9.18,    8.56,    8.64,  287.82,  302.14,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1572.5,  1620.5,  843.43,   13.14,   76.74,       1,       1,       1,    4.08,  310.82,  300.57,    9.14,    8.55,    8.62,  287.78,  302.14,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1577.5,  1625.5,  842.76,   13.10,   76.75,       2,       2,       2,    4.11,  309.78,  300.60,    9.11,    8.53,    8.61,  287.74,  302.17,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1582.5,  1630.5,  842.28,   13.06,   76.76,       2,       2,       2,    4.14,  310.07,  300.61,    9.07,    8.52,    8.59,  287.69,  302.17,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1587.5,  1635.5,  841.62,   13.02,   76.77,       2,       3,       3,    4.16,  309.62,  300.63,    9.03,    8.50,    8.57,  287.65,  302.19,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1592.5,  1640.5,  841.31,   12.99,   76.78,       2,       3,       3,    4.18,  309.74,  300.63,    9.01,    8.49,    8.56,  287.62,  302.19,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1597.5,  1645.5,  841.00,   12.96,   76.79,       2,       3,       3,    4.19,  309.85,  300.63,    8.98,    8.48,    8.55,  287.59,  302.19,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1602.5,  1650.5,  840.46,   12.93,   76.80,       2,       3,       3,    4.20,  310.81,  300.66,    8.95,    8.47,    8.54,  287.55,  302.21,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1607.5,  1655.5,  839.81,   12.88,   76.82,       2,       3,       3,    4.20,  311.01,  300.68,    8.91,    8.45,    8.52,  287.51,  302.23,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1612.5,  1660.5,  839.26,   12.83,   76.84,       2,       3,       3,    4.20,  311.20,  300.68,    8.87,    8.43,    8.50,  287.46,  302.23,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1617.5,  1665.5,  838.90,   12.80,   76.86,       2,       3,       3,    4.20,  311.26,  300.69,    8.84,    8.42,    8.49,  287.42,  302.23,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1622.5,  1670.5,  838.36,   12.75,   76.88,       3,       3,       3,    4.20,  311.34,  300.69,    8.80,    8.40,    8.47,  287.37,  302.23,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1627.5,  1675.5,  837.81,   12.71,   76.91,       3,       3,       3,    4.20,  311.42,  300.70,    8.76,    8.38,    8.45,  287.32,  302.23,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1632.5,  1680.5,  837.42,   12.67,   76.93,       3,       3,       3,    4.22,  311.62,  300.70,    8.73,    8.37,    8.44,  287.28,  302.24,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1637.5,  1685.5,  836.81,   12.62,   76.96,       3,       3,       3,    4.23,  311.88,  300.71,    8.69,    8.35,    8.42,  287.23,  302.25,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1642.5,  1690.5,  836.22,   12.58,   76.99,       3,       4,       4,    4.24,  312.06,  300.72,    8.65,    8.34,    8.41,  287.18,  302.25,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1647.5,  1695.5,  835.82,   12.54,   77.01,       3,       4,       4,    4.25,  312.19,  300.73,    8.62,    8.32,    8.39,  287.14,  302.26,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1652.5,  1700.5,  835.44,   12.51,   77.04,       3,       4,       4,    4.25,  312.32,  300.73,    8.59,    8.31,    8.38,  287.11,  302.26,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1657.5,  1705.5,  834.87,   12.46,   77.07,       2,       3,       3,    4.25,  312.51,  300.74,    8.55,    8.29,    8.36,  287.05,  302.26,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1662.5,  1710.5,  834.33,   12.41,   77.11,       2,       3,       3,    4.27,  313.25,  300.74,    8.51,    8.28,    8.35,  287.00,  302.26,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1667.5,  1715.5,  833.96,   12.37,   77.14,       2,       3,       3,    4.26,  313.19,  300.74,    8.48,    8.27,    8.33,  286.96,  302.26,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1672.5,  1720.5,  833.41,   12.32,   77.19,       2,       4,       4,    4.26,  313.25,  300.75,    8.44,    8.25,    8.32,  286.91,  302.26,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1677.5,  1725.5,  832.86,   12.27,   77.23,       3,       4,       4,    4.28,  313.32,  300.75,    8.40,    8.23,    8.30,  286.86,  302.26,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1682.5,  1730.5,  832.49,   12.24,   77.27,       2,       3,       3,    4.28,  313.29,  300.75,    8.38,    8.22,    8.29,  286.82,  302.26,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1687.5,  1735.5,  831.93,   12.19,   77.32,       2,       3,       3,    4.28,  313.08,  300.76,    8.34,    8.20,    8.27,  286.77,  302.26,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1692.5,  1740.5,  831.35,   12.14,   77.37,       2,       3,       3,    4.28,  312.57,  300.76,    8.30,    8.19,    8.25,  286.71,  302.27,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1697.5,  1745.5,  830.98,   12.10,   77.40,       2,       3,       4,    4.28,  312.53,  300.77,    8.27,    8.18,    8.24,  286.68,  302.27,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1702.5,  1750.5,  830.44,   12.05,   77.46,       2,       3,       4,    4.29,  312.48,  300.77,    8.23,    8.16,    8.23,  286.62,  302.27,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1707.5,  1755.5,  829.89,   12.00,   77.52,       3,       4,       5,    4.30,  312.43,  300.77,    8.19,    8.14,    8.21,  286.57,  302.27,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1712.5,  1760.5,  829.53,   11.97,   77.56,       3,       4,       6,    4.31,  312.39,  300.77,    8.17,    8.13,    8.20,  286.53,  302.27,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1717.5,  1765.5,  828.98,   11.92,   77.62,       3,       4,       7,    4.32,  312.34,  300.78,    8.13,    8.12,    8.19,  286.48,  302.27,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1722.5,  1770.5,  828.44,   11.87,   77.68,       3,       4,       7,    4.33,  312.22,  300.78,    8.09,    8.10,    8.17,  286.43,  302.27,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1727.5,  1775.5,  828.07,   11.84,   77.72,       4,       5,       8,    4.33,  312.11,  300.79,    8.07,    8.09,    8.16,  286.39,  302.27,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1732.5,  1780.5,  827.61,   11.80,   77.76,       4,       5,       8,    4.34,  312.00,  300.80,    8.05,    8.09,    8.15,  286.36,  302.28,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1737.5,  1785.5,  826.91,   11.75,   77.82,       3,       5,       8,    4.35,  310.94,  300.82,    8.01,    8.07,    8.14,  286.31,  302.30,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1742.5,  1790.5,  826.47,   11.71,   77.88,       4,       5,       8,    4.34,  310.08,  300.81,    7.98,    8.06,    8.12,  286.26,  302.29,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1747.5,  1795.5,  825.97,   11.67,   77.92,       3,       4,       7,    4.36,  309.04,  300.83,    7.95,    8.05,    8.11,  286.22,  302.31,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1752.5,  1800.5,  825.51,   11.63,   77.99,       3,       4,       7,    4.36,  308.26,  300.83,    7.92,    8.03,    8.10,  286.17,  302.30,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1757.5,  1805.5,  824.80,   11.58,   78.05,       3,       5,       8,    4.43,  307.12,  300.85,    7.88,    8.02,    8.09,  286.12,  302.33,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1762.5,  1810.5,  824.37,   11.53,   78.10,       3,       5,       6,    4.44,  306.02,  300.85,    7.85,    8.01,    8.07,  286.07,  302.32,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1767.5,  1815.5,  823.96,   11.48,   78.16,       3,       5,       5,    4.46,  305.69,  300.84,    7.81,    7.99,    8.06,  286.02,  302.31,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1772.5,  1820.5,  823.59,   11.45,   78.20,       3,       4,       5,    4.47,  305.72,  300.85,    7.79,    7.98,    8.05,  285.99,  302.31,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1777.5,  1825.5,  823.11,   11.42,   78.23,       3,       4,       4,    4.48,  305.76,  300.86,    7.76,    7.97,    8.04,  285.96,  302.33,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1782.5,  1830.5,  822.48,   11.39,   78.26,       3,       4,       4,    4.55,  305.77,  300.90,    7.74,    7.97,    8.03,  285.92,  302.36,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1787.5,  1835.5,  822.03,   11.36,   78.29,       3,       4,       4,    4.55,  305.73,  300.91,    7.72,    7.96,    8.02,  285.89,  302.37,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1792.5,  1840.5,  821.54,   11.32,   78.33,       3,       4,       4,    4.56,  305.67,  300.92,    7.68,    7.94,    8.01,  285.85,  302.38,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1797.5,  1845.5,  821.04,   11.27,   78.37,       2,       4,       5,    4.57,  305.62,  300.92,    7.65,    7.93,    7.99,  285.80,  302.38,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1802.5,  1850.5,  820.54,   11.23,   78.40,       2,       4,       5,    4.58,  305.56,  300.93,    7.61,    7.92,    7.98,  285.75,  302.38,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1807.5,  1855.5,  820.02,   11.18,   78.43,       2,       4,       5,    4.58,  305.51,  300.94,    7.57,    7.90,    7.96,  285.71,  302.39,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1812.5,  1860.5,  819.62,   11.16,   78.45,       2,       4,       6,    4.61,  305.71,  300.95,    7.55,    7.89,    7.95,  285.67,  302.40,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1817.5,  1865.5,  819.06,   11.11,   78.48,       3,       5,       6,    4.65,  306.17,  300.96,    7.51,    7.88,    7.94,  285.63,  302.41,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1822.5,  1870.5,  818.52,   11.07,   78.51,       2,       4,       6,    4.70,  307.51,  300.97,    7.47,    7.86,    7.92,  285.58,  302.41,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1827.5,  1875.5,  818.14,   11.04,   78.53,       2,       4,       6,    4.72,  308.57,  300.98,    7.45,    7.85,    7.91,  285.55,  302.42,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1832.5,  1880.5,  817.63,   10.99,   78.56,       3,       4,       6,    4.77,  310.32,  300.98,    7.41,    7.83,    7.90,  285.50,  302.42,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1837.5,  1885.5,  817.10,   10.94,   78.59,       3,       5,       6,    4.80,  311.58,  300.99,    7.37,    7.82,    7.88,  285.45,  302.42,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1842.5,  1890.5,  816.59,   10.90,   78.63,       4,       6,       7,    4.78,  313.32,  300.99,    7.33,    7.80,    7.86,  285.40,  302.42,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1847.5,  1895.5,  816.04,   10.85,   78.66,       4,       6,       7,    4.79,  313.63,  301.00,    7.29,    7.79,    7.85,  285.35,  302.43,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1852.5,  1900.5,  815.67,   10.82,   78.69,       4,       6,       7,    4.80,  313.84,  301.00,    7.26,    7.78,    7.84,  285.31,  302.43,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1857.5,  1905.5,  815.30,   10.78,   78.71,       5,       6,       7,    4.80,  314.04,  301.01,    7.23,    7.76,    7.83,  285.28,  302.43,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1862.5,  1910.5,  814.74,   10.73,   78.75,       5,       6,       7,    4.81,  314.35,  301.01,    7.19,    7.75,    7.81,  285.23,  302.44,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1867.5,  1915.5,  814.19,   10.68,   78.80,       5,       7,       7,    4.81,  314.65,  301.02,    7.15,    7.73,    7.79,  285.17,  302.44,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
