     (m),     (m),   (hPa),    (°C),     (%),(ug/m^3),(ug/m^3),(ug/m^3),   (m/s),     (°),     (K),    (°C),  (g/kg),  (g/kg),     (K),     (K),   (ppb),   (ppm),   (ppb),   (ppb),   (ppm),   (ppb),   (ppm)
     agl,     asl,       P,       T,      RH,     PM1,    PM25,    PM10,      ws,      wd,   theta,      Td,       q,    mixR,      Tv,  thetav,      O3,      CO,     SO2,     NO2,     NH3,     H2S,    TVOC
  1222.5,  1240.5,  881.08,   15.58,   77.48,       2,       2,       2,    7.10,  137.72,  299.38,   11.65,    9.67,    9.77,  290.43,  301.14,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1227.5,  1245.5,  880.45,   15.53,   77.72,       2,       2,       3,    7.09,  137.44,  299.38,   11.65,    9.68,    9.77,  290.38,  301.15,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1232.5,  1250.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1237.5,  1255.5,  879.44,   15.46,   78.05,       2,       2,       3,    7.01,  137.99,  299.41,   11.65,    9.69,    9.78,  290.32,  301.18,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1242.5,  1260.5,  878.97,   15.41,   78.29,       2,       2,       2,    6.98,  138.61,  299.40,   11.65,    9.69,    9.79,  290.26,  301.17,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1247.5,  1265.5,  878.29,   15.35,   78.54,       2,       2,       2,    6.92,  140.15,  299.41,   11.64,    9.70,    9.79,  290.21,  301.19,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1252.5,  1270.5,  877.82,   15.30,   78.79,       2,       2,       2,    6.90,  141.51,  299.40,   11.64,    9.70,    9.79,  290.16,  301.18,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1257.5,  1275.5,  877.29,   15.26,   78.96,       1,       2,       2,    6.93,  141.40,  299.42,   11.63,    9.70,    9.80,  290.12,  301.19,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1262.5,  1280.5,  876.81,   15.21,   79.20,       1,       1,       1,    6.94,  142.44,  299.41,   11.63,    9.70,    9.80,  290.07,  301.18,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1267.5,  1285.5,  876.11,   15.15,   79.45,       1,       1,       1,    6.95,  143.22,  299.42,   11.62,    9.71,    9.80,  290.01,  301.19,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1272.5,  1290.5,  875.82,   15.12,   79.61,       1,       1,       1,    6.98,  142.84,  299.41,   11.62,    9.71,    9.80,  289.97,  301.18,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1277.5,  1295.5,  875.51,   15.08,   79.77,       1,       1,       1,    7.01,  142.47,  299.40,   11.61,    9.71,    9.80,  289.94,  301.17,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1282.5,  1300.5,  874.90,   15.04,   79.93,       1,       1,       1,    7.05,  143.25,  299.42,   11.60,    9.71,    9.80,  289.90,  301.19,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1287.5,  1305.5,  874.40,   15.01,   80.08,       1,       1,       1,    7.07,  143.58,  299.43,   11.60,    9.71,    9.81,  289.86,  301.21,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1292.5,  1310.5,  873.80,   14.95,   80.31,       1,       1,       1,    7.10,  144.06,  299.43,   11.59,    9.71,    9.81,  289.81,  301.21,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1297.5,  1315.5,  873.24,   14.89,   80.54,       1,       1,       1,    7.12,  144.58,  299.43,   11.57,    9.71,    9.80,  289.75,  301.20,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1302.5,  1320.5,  872.69,   14.84,   80.76,       1,       1,       1,    7.13,  145.12,  299.43,   11.56,    9.71,    9.80,  289.69,  301.20,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1307.5,  1325.5,  872.13,   14.79,   80.97,       1,       1,       1,    7.17,  146.39,  299.43,   11.55,    9.71,    9.80,  289.64,  301.20,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1312.5,  1330.5,  871.74,   14.75,   81.11,       0,       1,       1,    7.18,  146.42,  299.43,   11.54,    9.70,    9.80,  289.61,  301.20,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1317.5,  1335.5,  871.14,   14.70,   81.31,       0,       1,       1,    7.19,  146.48,  299.43,   11.53,    9.70,    9.80,  289.55,  301.21,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1322.5,  1340.5,  870.52,   14.65,   81.50,       1,       1,       1,    7.20,  146.56,  299.44,   11.52,    9.70,    9.80,  289.50,  301.22,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1327.5,  1345.5,  870.13,   14.62,   81.62,       1,       1,       1,    7.21,  146.61,  299.45,   11.51,    9.70,    9.80,  289.47,  301.22,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1332.5,  1350.5,  869.58,   14.58,   81.80,       1,       1,       1,    7.13,  148.58,  299.46,   11.50,    9.70,    9.80,  289.43,  301.23,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1337.5,  1355.5,  869.00,   14.53,   81.97,       1,       1,       1,    7.10,  149.00,  299.47,   11.49,    9.70,    9.80,  289.39,  301.24,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1342.5,  1360.5,  868.65,   14.51,   82.09,       0,       1,       1,    7.13,  150.28,  299.48,   11.48,    9.70,    9.80,  289.36,  301.25,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1347.5,  1365.5,  868.08,   14.47,   82.25,       0,       1,       1,    7.13,  151.03,  299.49,   11.48,    9.70,    9.80,  289.32,  301.27,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1352.5,  1370.5,  867.49,   14.43,   82.40,       1,       1,       1,    7.13,  151.79,  299.51,   11.47,    9.71,    9.80,  289.28,  301.29,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1357.5,  1375.5,  867.12,   14.41,   82.51,       1,       1,       1,    7.14,  152.31,  299.53,   11.47,    9.71,    9.80,  289.26,  301.30,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1362.5,  1380.5,  866.74,   14.39,   82.61,       1,       1,       1,    7.15,  152.84,  299.54,   11.46,    9.71,    9.80,  289.24,  301.31,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1367.5,  1385.5,  866.25,   14.36,   82.71,       1,       1,       1,    7.16,  153.35,  299.57,   11.46,    9.71,    9.81,  289.22,  301.34,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1372.5,  1390.5,  865.47,   14.33,   82.86,       1,       1,       1,    7.20,  155.18,  299.61,   11.45,    9.72,    9.81,  289.19,  301.39,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1377.5,  1395.5,  865.00,   14.30,   83.00,       1,       1,       1,    7.22,  155.92,  299.62,   11.45,    9.72,    9.82,  289.15,  301.40,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1382.5,  1400.5,  864.43,   14.28,   83.11,       1,       1,       1,    7.21,  156.66,  299.65,   11.45,    9.72,    9.82,  289.13,  301.43,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1387.5,  1405.5,  863.96,   14.24,   83.26,       1,       1,       1,    7.25,  157.69,  299.66,   11.44,    9.73,    9.82,  289.10,  301.44,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1392.5,  1410.5,  863.28,   14.21,   83.41,       1,       1,       1,    7.31,  158.86,  299.69,   11.43,    9.73,    9.82,  289.06,  301.47,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1397.5,  1415.5,  862.97,   14.18,   83.52,       1,       1,       1,    7.34,  158.97,  299.70,   11.43,    9.73,    9.82,  289.04,  301.48,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1402.5,  1420.5,  862.67,   14.15,   83.62,       1,       1,       1,    7.38,  159.07,  299.70,   11.42,    9.73,    9.82,  289.01,  301.48,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1407.5,  1425.5,  862.01,   14.11,   83.78,       1,       1,       1,    7.41,  159.47,  299.73,   11.41,    9.73,    9.82,  288.97,  301.51,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1412.5,  1430.5,  861.56,   14.07,   83.93,       2,       2,       2,    7.41,  159.72,  299.73,   11.40,    9.73,    9.82,  288.93,  301.51,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1417.5,  1435.5,  860.99,   14.04,   84.04,       2,       2,       2,    7.40,  161.20,  299.75,   11.39,    9.73,    9.82,  288.90,  301.53,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1422.5,  1440.5,  860.52,   14.02,   84.14,       2,       2,       2,    7.39,  161.24,  299.77,   11.38,    9.72,    9.82,  288.87,  301.55,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1427.5,  1445.5,  859.97,   13.97,   84.29,       2,       3,       3,    7.38,  161.29,  299.78,   11.36,    9.72,    9.82,  288.82,  301.56,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1432.5,  1450.5,  859.40,   13.93,   84.44,       2,       3,       3,    7.36,  161.48,  299.79,   11.34,    9.72,    9.81,  288.78,  301.57,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1437.5,  1455.5,  859.02,   13.90,   84.53,       3,       3,       3,    7.35,  161.65,  299.80,   11.33,    9.71,    9.81,  288.75,  301.57,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1442.5,  1460.5,  858.47,   13.85,   84.66,       2,       3,       3,    7.34,  162.04,  299.81,   11.31,    9.71,    9.80,  288.70,  301.58,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1447.5,  1465.5,  857.92,   13.81,   84.78,       2,       3,       3,    7.33,  162.48,  299.82,   11.29,    9.70,    9.79,  288.66,  301.59,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1452.5,  1470.5,  857.53,   13.78,   84.85,       2,       3,       3,    7.34,  162.70,  299.83,   11.28,    9.69,    9.79,  288.63,  301.60,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1457.5,  1475.5,  857.05,   13.76,   84.92,       3,       3,       3,    7.33,  163.06,  299.85,   11.26,    9.69,    9.79,  288.60,  301.62,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1462.5,  1480.5,  856.32,   13.72,   85.00,       3,       3,       3,    7.32,  163.72,  299.89,   11.24,    9.69,    9.78,  288.57,  301.66,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1467.5,  1485.5,  855.82,   13.68,   85.09,       3,       3,       3,    7.32,  164.21,  299.89,   11.22,    9.68,    9.77,  288.52,  301.66,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1472.5,  1490.5,  855.28,   13.65,   85.14,       3,       3,       3,    7.32,  164.31,  299.92,   11.20,    9.67,    9.76,  288.49,  301.68,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1477.5,  1495.5,  854.89,   13.64,   85.17,       3,       3,       3,    7.32,  164.38,  299.94,   11.19,    9.67,    9.76,  288.48,  301.71,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1482.5,  1500.5,  854.32,   13.61,   85.19,       2,       2,       2,    7.32,  164.78,  299.97,   11.17,    9.66,    9.76,  288.45,  301.74,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1487.5,  1505.5,  853.75,   13.60,   85.20,       2,       2,       2,    7.32,  165.18,  300.01,   11.16,    9.66,    9.75,  288.44,  301.78,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1492.5,  1510.5,  853.39,   13.59,   85.20,       2,       2,       2,    7.33,  165.26,  300.04,   11.15,    9.66,    9.75,  288.43,  301.81,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1497.5,  1515.5,  853.02,   13.58,   85.19,       2,       2,       2,    7.33,  165.34,  300.07,   11.14,    9.66,    9.75,  288.42,  301.84,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1502.5,  1520.5,  852.53,   13.58,   85.17,       2,       2,       2,    7.34,  165.42,  300.11,   11.13,    9.66,    9.75,  288.41,  301.88,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1507.5,  1525.5,  851.78,   13.57,   85.14,       2,       2,       2,    7.35,  165.94,  300.18,   11.12,    9.66,    9.75,  288.41,  301.95,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1512.5,  1530.5,  851.35,   13.57,   85.09,       2,       2,       2,    7.32,  165.95,  300.23,   11.11,    9.66,    9.75,  288.41,  302.00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1517.5,  1535.5,  850.76,   13.58,   85.03,       2,       2,       2,    7.21,  165.70,  300.29,   11.11,    9.66,    9.75,  288.42,  302.06,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1522.5,  1540.5,  850.37,   13.59,   84.90,       2,       2,       2,    7.02,  166.18,  300.35,   11.10,    9.66,    9.75,  288.43,  302.12,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1527.5,  1545.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1532.5,  1550.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1537.5,  1555.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1542.5,  1560.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1547.5,  1565.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1552.5,  1570.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1557.5,  1575.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1562.5,  1580.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1567.5,  1585.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1572.5,  1590.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1577.5,  1595.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1582.5,  1600.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1587.5,  1605.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1592.5,  1610.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1597.5,  1615.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1602.5,  1620.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1607.5,  1625.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1612.5,  1630.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1617.5,  1635.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1622.5,  1640.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1627.5,  1645.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1632.5,  1650.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1637.5,  1655.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1642.5,  1660.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1647.5,  1665.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1652.5,  1670.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1657.5,  1675.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1662.5,  1680.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1667.5,  1685.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1672.5,  1690.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1677.5,  1695.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1682.5,  1700.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1687.5,  1705.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1692.5,  1710.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1697.5,  1715.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1702.5,  1720.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1707.5,  1725.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1712.5,  1730.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1717.5,  1735.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1722.5,  1740.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1727.5,  1745.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1732.5,  1750.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1737.5,  1755.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1742.5,  1760.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1747.5,  1765.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1752.5,  1770.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1757.5,  1775.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1762.5,  1780.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1767.5,  1785.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1772.5,  1790.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1777.5,  1795.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1782.5,  1800.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1787.5,  1805.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1792.5,  1810.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1797.5,  1815.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1802.5,  1820.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1807.5,  1825.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1812.5,  1830.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
  1817.5,  1835.5,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
